proteinA	proteinB	label	prediction	predictionLabel
10090_ENSMUSP00000092602	10090_ENSMUSP00000095380	1	0.054005682	0
10090_ENSMUSP00000029780	10090_ENSMUSP00000138705	1	0.5021836	1
10090_ENSMUSP00000016452	10090_ENSMUSP00000038121	1	0.31963205	0
10090_ENSMUSP00000087405	10090_ENSMUSP00000021220	1	0.65253353	1
10090_ENSMUSP00000030348	10090_ENSMUSP00000108788	1	0.27913988	0
10090_ENSMUSP00000021734	10090_ENSMUSP00000075908	1	0.58115387	1
10090_ENSMUSP00000001148	10090_ENSMUSP00000030743	1	0.48218477	0
10090_ENSMUSP00000022303	10090_ENSMUSP00000036585	1	0.580756	1
10090_ENSMUSP00000004379	10090_ENSMUSP00000118798	1	0.9995154	1
10090_ENSMUSP00000023062	10090_ENSMUSP00000088801	1	0.5632858	1
10090_ENSMUSP00000112259	10090_ENSMUSP00000119356	1	0.6973634	1
10090_ENSMUSP00000034230	10090_ENSMUSP00000063986	1	0.37548465	0
10090_ENSMUSP00000007980	10090_ENSMUSP00000136858	1	0.8353987	1
10090_ENSMUSP00000112884	10090_ENSMUSP00000103366	1	0.00059175823	0
10090_ENSMUSP00000030830	10090_ENSMUSP00000061227	1	0.2791998	0
10090_ENSMUSP00000016680	10090_ENSMUSP00000037574	1	0.31708327	0
10090_ENSMUSP00000115055	10090_ENSMUSP00000140073	1	0.7703365	1
10090_ENSMUSP00000138401	10090_ENSMUSP00000130759	1	0.45712325	0
10090_ENSMUSP00000003521	10090_ENSMUSP00000102211	1	0.9986096	1
10090_ENSMUSP00000029780	10090_ENSMUSP00000104009	1	0.2747796	0
10090_ENSMUSP00000021734	10090_ENSMUSP00000027038	1	0.8912018	1
10090_ENSMUSP00000026420	10090_ENSMUSP00000058432	1	0.9940685	1
10090_ENSMUSP00000116638	10090_ENSMUSP00000040089	1	0.128029	0
10090_ENSMUSP00000138466	10090_ENSMUSP00000108003	1	0.9999982	1
10090_ENSMUSP00000019924	10090_ENSMUSP00000041774	1	0.22200225	0
10090_ENSMUSP00000114332	10090_ENSMUSP00000099962	1	0.9998811	1
10090_ENSMUSP00000022980	10090_ENSMUSP00000081021	1	0.7006213	1
10090_ENSMUSP00000016571	10090_ENSMUSP00000037341	1	0.9909816	1
10090_ENSMUSP00000114332	10090_ENSMUSP00000100516	1	0.99992424	1
10090_ENSMUSP00000004072	10090_ENSMUSP00000119975	1	0.99994636	1
10090_ENSMUSP00000010550	10090_ENSMUSP00000043561	1	0.9994322	1
10090_ENSMUSP00000002284	10090_ENSMUSP00000108929	1	0.11795247	0
10090_ENSMUSP00000083561	10090_ENSMUSP00000037925	1	0.43250248	0
10090_ENSMUSP00000095322	10090_ENSMUSP00000109571	1	0.6833786	1
10090_ENSMUSP00000070427	10090_ENSMUSP00000032658	1	0.4913845	0
10090_ENSMUSP00000001809	10090_ENSMUSP00000140883	1	0.3867925	0
10090_ENSMUSP00000022245	10090_ENSMUSP00000120985	1	0.13604446	0
10090_ENSMUSP00000044653	10090_ENSMUSP00000084252	1	0.6604451	1
10090_ENSMUSP00000123695	10090_ENSMUSP00000133372	1	0.6520903	1
10090_ENSMUSP00000022553	10090_ENSMUSP00000140396	1	0.55832577	1
10090_ENSMUSP00000021147	10090_ENSMUSP00000095915	1	0.60137856	1
10090_ENSMUSP00000028852	10090_ENSMUSP00000113460	1	0.99938315	1
10090_ENSMUSP00000023570	10090_ENSMUSP00000100902	1	0.3409602	0
10090_ENSMUSP00000077223	10090_ENSMUSP00000099878	1	0.9999539	1
10090_ENSMUSP00000086204	10090_ENSMUSP00000105767	1	0.15397169	0
10090_ENSMUSP00000031061	10090_ENSMUSP00000116478	1	0.6674135	1
10090_ENSMUSP00000030348	10090_ENSMUSP00000134271	1	0.90847826	1
10090_ENSMUSP00000027379	10090_ENSMUSP00000102447	1	0.32068205	0
10090_ENSMUSP00000025691	10090_ENSMUSP00000133319	1	0.1273113	0
10090_ENSMUSP00000058919	10090_ENSMUSP00000120880	1	0.19341713	0
10090_ENSMUSP00000107720	10090_ENSMUSP00000109340	1	0.9575751	1
10090_ENSMUSP00000086312	10090_ENSMUSP00000055941	1	0.9967551	1
10090_ENSMUSP00000122985	10090_ENSMUSP00000042457	1	0.5746814	1
10090_ENSMUSP00000033755	10090_ENSMUSP00000001439	1	0.37534422	0
10090_ENSMUSP00000132405	10090_ENSMUSP00000108602	1	0.20272227	0
10090_ENSMUSP00000104700	10090_ENSMUSP00000053786	1	0.7746984	1
10090_ENSMUSP00000003512	10090_ENSMUSP00000031314	1	0.08274643	0
10090_ENSMUSP00000055941	10090_ENSMUSP00000127507	1	0.7244134	1
10090_ENSMUSP00000031061	10090_ENSMUSP00000125442	1	0.7181305	1
10090_ENSMUSP00000127712	10090_ENSMUSP00000117194	1	0.22058277	0
10090_ENSMUSP00000101744	10090_ENSMUSP00000116622	1	0.8978096	1
10090_ENSMUSP00000121815	10090_ENSMUSP00000056785	1	0.8468823	1
10090_ENSMUSP00000124391	10090_ENSMUSP00000104267	1	0.018008178	0
10090_ENSMUSP00000078459	10090_ENSMUSP00000104438	1	0.37644392	0
10090_ENSMUSP00000116828	10090_ENSMUSP00000123596	1	0.6928145	1
10090_ENSMUSP00000026445	10090_ENSMUSP00000071486	1	0.37470424	0
10090_ENSMUSP00000034405	10090_ENSMUSP00000140729	1	0.97680354	1
10090_ENSMUSP00000031694	10090_ENSMUSP00000034453	1	0.50265914	1
10090_ENSMUSP00000118798	10090_ENSMUSP00000091840	1	0.9998653	1
10090_ENSMUSP00000032151	10090_ENSMUSP00000033880	1	0.09634996	0
10090_ENSMUSP00000021277	10090_ENSMUSP00000028997	1	0.45434862	0
10090_ENSMUSP00000011450	10090_ENSMUSP00000114924	1	0.5314904	1
10090_ENSMUSP00000034392	10090_ENSMUSP00000105612	1	0.9893743	1
10090_ENSMUSP00000031617	10090_ENSMUSP00000114529	1	0.9523581	1
10090_ENSMUSP00000027943	10090_ENSMUSP00000064680	1	0.15241483	0
10090_ENSMUSP00000040917	10090_ENSMUSP00000075140	1	0.004927508	0
10090_ENSMUSP00000033983	10090_ENSMUSP00000047123	1	0.94392526	1
10090_ENSMUSP00000011450	10090_ENSMUSP00000015901	1	0.6911458	1
10090_ENSMUSP00000137614	10090_ENSMUSP00000044582	1	0.90187943	1
10090_ENSMUSP00000112411	10090_ENSMUSP00000098616	1	0.6036109	1
10090_ENSMUSP00000032723	10090_ENSMUSP00000133244	1	0.99859023	1
10090_ENSMUSP00000099994	10090_ENSMUSP00000134271	1	0.7624022	1
10090_ENSMUSP00000131079	10090_ENSMUSP00000063800	1	0.08766524	0
10090_ENSMUSP00000119996	10090_ENSMUSP00000026270	1	0.1166088	0
10090_ENSMUSP00000129401	10090_ENSMUSP00000107641	1	0.25246686	0
10090_ENSMUSP00000033683	10090_ENSMUSP00000120014	1	0.95839393	1
10090_ENSMUSP00000103828	10090_ENSMUSP00000123077	1	0.8830198	1
10090_ENSMUSP00000030942	10090_ENSMUSP00000044497	1	0.99998856	1
10090_ENSMUSP00000049882	10090_ENSMUSP00000130428	1	0.26266026	0
10090_ENSMUSP00000035808	10090_ENSMUSP00000129441	1	0.013631191	0
10090_ENSMUSP00000019937	10090_ENSMUSP00000097747	1	0.4940814	0
10090_ENSMUSP00000035105	10090_ENSMUSP00000131489	1	0.99999094	1
10090_ENSMUSP00000033770	10090_ENSMUSP00000140649	1	0.7433735	1
10090_ENSMUSP00000004949	10090_ENSMUSP00000031385	1	0.14713639	0
10090_ENSMUSP00000136233	10090_ENSMUSP00000033809	1	0.327294	0
10090_ENSMUSP00000040331	10090_ENSMUSP00000139675	1	0.98298085	1
10090_ENSMUSP00000128198	10090_ENSMUSP00000139699	1	0.8349998	1
10090_ENSMUSP00000124060	10090_ENSMUSP00000043566	1	0.90786946	1
10090_ENSMUSP00000025305	10090_ENSMUSP00000037783	1	0.9971668	1
10090_ENSMUSP00000112595	10090_ENSMUSP00000125754	1	0.5259165	1
10090_ENSMUSP00000132471	10090_ENSMUSP00000028977	1	0.68795836	1
10090_ENSMUSP00000003911	10090_ENSMUSP00000129337	1	0.85744154	1
10090_ENSMUSP00000038958	10090_ENSMUSP00000055535	1	0.6514576	1
10090_ENSMUSP00000119988	10090_ENSMUSP00000058599	1	0.01846568	0
10090_ENSMUSP00000023689	10090_ENSMUSP00000102981	1	0.9974737	1
10090_ENSMUSP00000021734	10090_ENSMUSP00000063660	1	0.4089045	0
10090_ENSMUSP00000021277	10090_ENSMUSP00000112304	1	0.82827413	1
10090_ENSMUSP00000134342	10090_ENSMUSP00000099488	1	0.9670014	1
10090_ENSMUSP00000020550	10090_ENSMUSP00000047012	1	0.9864788	1
10090_ENSMUSP00000026217	10090_ENSMUSP00000129831	1	0.043748796	0
10090_ENSMUSP00000112581	10090_ENSMUSP00000126630	1	0.68481827	1
10090_ENSMUSP00000120029	10090_ENSMUSP00000121550	1	0.7477813	1
10090_ENSMUSP00000027256	10090_ENSMUSP00000035034	1	0.99986804	1
10090_ENSMUSP00000116842	10090_ENSMUSP00000025393	1	0.82328665	1
10090_ENSMUSP00000022954	10090_ENSMUSP00000048153	1	0.9961503	1
10090_ENSMUSP00000032998	10090_ENSMUSP00000119975	1	0.9978994	1
10090_ENSMUSP00000001055	10090_ENSMUSP00000011445	1	0.1602526	0
10090_ENSMUSP00000033900	10090_ENSMUSP00000138477	1	0.41191137	0
10090_ENSMUSP00000021428	10090_ENSMUSP00000099488	1	0.9999963	1
10090_ENSMUSP00000007482	10090_ENSMUSP00000030942	1	0.9996306	1
10090_ENSMUSP00000023072	10090_ENSMUSP00000069624	1	0.47178397	0
10090_ENSMUSP00000070983	10090_ENSMUSP00000133052	1	0.99843323	1
10090_ENSMUSP00000018727	10090_ENSMUSP00000106792	1	0.0023023954	0
10090_ENSMUSP00000132976	10090_ENSMUSP00000034391	1	0.9155358	1
10090_ENSMUSP00000133052	10090_ENSMUSP00000117045	1	0.8882872	1
10090_ENSMUSP00000002303	10090_ENSMUSP00000049852	1	0.5804668	1
10090_ENSMUSP00000131458	10090_ENSMUSP00000125394	1	0.999733	1
10090_ENSMUSP00000008812	10090_ENSMUSP00000123474	1	0.999985	1
10090_ENSMUSP00000088057	10090_ENSMUSP00000107009	1	0.9881289	1
10090_ENSMUSP00000037939	10090_ENSMUSP00000103306	1	0.26026902	0
10090_ENSMUSP00000035034	10090_ENSMUSP00000080743	1	0.96638745	1
10090_ENSMUSP00000133466	10090_ENSMUSP00000135391	1	0.3675508	0
10090_ENSMUSP00000140016	10090_ENSMUSP00000093831	1	0.9739626	1
10090_ENSMUSP00000031670	10090_ENSMUSP00000043552	1	0.9726703	1
10090_ENSMUSP00000113512	10090_ENSMUSP00000119535	1	0.9943623	1
10090_ENSMUSP00000116968	10090_ENSMUSP00000028225	1	0.51988876	1
10090_ENSMUSP00000024851	10090_ENSMUSP00000123493	1	0.9784507	1
10090_ENSMUSP00000003183	10090_ENSMUSP00000050292	1	0.9999462	1
10090_ENSMUSP00000028944	10090_ENSMUSP00000056276	1	0.21890017	0
10090_ENSMUSP00000053046	10090_ENSMUSP00000084252	1	0.527705	1
10090_ENSMUSP00000099909	10090_ENSMUSP00000132751	1	0.9445334	1
10090_ENSMUSP00000025385	10090_ENSMUSP00000031251	1	0.39444056	0
10090_ENSMUSP00000129142	10090_ENSMUSP00000073880	1	0.9985113	1
10090_ENSMUSP00000114692	10090_ENSMUSP00000127712	1	0.74118656	1
10090_ENSMUSP00000003386	10090_ENSMUSP00000117834	1	0.89682925	1
10090_ENSMUSP00000048833	10090_ENSMUSP00000127034	1	0.7095109	1
10090_ENSMUSP00000017975	10090_ENSMUSP00000108264	1	0.12971555	0
10090_ENSMUSP00000076971	10090_ENSMUSP00000088845	1	0.9967495	1
10090_ENSMUSP00000063325	10090_ENSMUSP00000120976	1	0.9997461	1
10090_ENSMUSP00000106950	10090_ENSMUSP00000121557	1	0.99905396	1
10090_ENSMUSP00000022925	10090_ENSMUSP00000098053	1	0.9947403	1
10090_ENSMUSP00000043996	10090_ENSMUSP00000125696	1	0.9554759	1
10090_ENSMUSP00000119022	10090_ENSMUSP00000033070	1	0.41407076	0
10090_ENSMUSP00000131079	10090_ENSMUSP00000026252	1	0.9872881	1
10090_ENSMUSP00000090585	10090_ENSMUSP00000120843	1	0.99993026	1
10090_ENSMUSP00000116968	10090_ENSMUSP00000040741	1	0.6214432	1
10090_ENSMUSP00000123236	10090_ENSMUSP00000066303	1	0.00036049171	0
10090_ENSMUSP00000027358	10090_ENSMUSP00000033176	1	0.53444725	1
10090_ENSMUSP00000099435	10090_ENSMUSP00000126345	1	0.72314274	1
10090_ENSMUSP00000025867	10090_ENSMUSP00000037981	1	0.98689747	1
10090_ENSMUSP00000139075	10090_ENSMUSP00000131785	1	0.6665778	1
10090_ENSMUSP00000025178	10090_ENSMUSP00000048603	1	0.992255	1
10090_ENSMUSP00000023151	10090_ENSMUSP00000024739	1	0.60162246	1
10090_ENSMUSP00000112656	10090_ENSMUSP00000124966	1	0.5321865	1
10090_ENSMUSP00000117246	10090_ENSMUSP00000039621	1	0.9711733	1
10090_ENSMUSP00000043826	10090_ENSMUSP00000135807	1	0.11929688	0
10090_ENSMUSP00000003049	10090_ENSMUSP00000099705	1	0.59308434	1
10090_ENSMUSP00000132604	10090_ENSMUSP00000035808	1	0.98711705	1
10090_ENSMUSP00000037341	10090_ENSMUSP00000103743	1	0.9999999	1
10090_ENSMUSP00000123474	10090_ENSMUSP00000117461	1	0.9765053	1
10090_ENSMUSP00000030372	10090_ENSMUSP00000119699	1	0.25882536	0
10090_ENSMUSP00000122666	10090_ENSMUSP00000032440	1	0.84600675	1
10090_ENSMUSP00000021539	10090_ENSMUSP00000070726	1	0.62781787	1
10090_ENSMUSP00000006565	10090_ENSMUSP00000112841	1	0.35275817	0
10090_ENSMUSP00000013949	10090_ENSMUSP00000124755	1	0.12636597	0
10090_ENSMUSP00000002551	10090_ENSMUSP00000043662	1	0.99996907	1
10090_ENSMUSP00000080608	10090_ENSMUSP00000129325	1	0.9995307	1
10090_ENSMUSP00000028553	10090_ENSMUSP00000124080	1	0.73212445	1
10090_ENSMUSP00000078682	10090_ENSMUSP00000114400	1	0.49133086	0
10090_ENSMUSP00000053033	10090_ENSMUSP00000119535	1	0.99967015	1
10090_ENSMUSP00000025601	10090_ENSMUSP00000102251	1	0.38651273	0
10090_ENSMUSP00000024766	10090_ENSMUSP00000103876	1	0.94296294	1
10090_ENSMUSP00000057231	10090_ENSMUSP00000116630	1	0.00432572	0
10090_ENSMUSP00000028117	10090_ENSMUSP00000028241	1	0.19100651	0
10090_ENSMUSP00000118024	10090_ENSMUSP00000035992	1	0.67026377	1
10090_ENSMUSP00000135672	10090_ENSMUSP00000110596	1	0.66866004	1
10090_ENSMUSP00000072868	10090_ENSMUSP00000115586	1	0.003385527	0
10090_ENSMUSP00000039784	10090_ENSMUSP00000128915	1	0.99961793	1
10090_ENSMUSP00000000058	10090_ENSMUSP00000132298	1	0.12712911	0
10090_ENSMUSP00000139929	10090_ENSMUSP00000080608	1	0.9983958	1
10090_ENSMUSP00000023269	10090_ENSMUSP00000033683	1	0.99990296	1
10090_ENSMUSP00000064840	10090_ENSMUSP00000003219	1	0.8174209	1
10090_ENSMUSP00000034966	10090_ENSMUSP00000100795	1	0.9989259	1
10090_ENSMUSP00000024206	10090_ENSMUSP00000075170	1	0.9992373	1
10090_ENSMUSP00000027744	10090_ENSMUSP00000099534	1	0.67194647	1
10090_ENSMUSP00000109677	10090_ENSMUSP00000078654	1	0.9945689	1
10090_ENSMUSP00000066238	10090_ENSMUSP00000069752	1	0.780716	1
10090_ENSMUSP00000026557	10090_ENSMUSP00000044877	1	0.51988274	1
10090_ENSMUSP00000099435	10090_ENSMUSP00000106249	1	0.9992765	1
10090_ENSMUSP00000020681	10090_ENSMUSP00000042658	1	0.8671498	1
10090_ENSMUSP00000026561	10090_ENSMUSP00000026743	1	0.97338235	1
10090_ENSMUSP00000046016	10090_ENSMUSP00000128416	1	0.99977887	1
10090_ENSMUSP00000104298	10090_ENSMUSP00000073289	1	0.6138078	1
10090_ENSMUSP00000072432	10090_ENSMUSP00000114350	1	0.15298878	0
10090_ENSMUSP00000098096	10090_ENSMUSP00000063916	1	0.6354735	1
10090_ENSMUSP00000110445	10090_ENSMUSP00000043561	1	0.98556244	1
10090_ENSMUSP00000127712	10090_ENSMUSP00000113222	1	0.42648524	0
10090_ENSMUSP00000104700	10090_ENSMUSP00000047950	1	0.99972945	1
10090_ENSMUSP00000021405	10090_ENSMUSP00000058355	1	0.9372083	1
10090_ENSMUSP00000053638	10090_ENSMUSP00000076155	1	0.7320029	1
10090_ENSMUSP00000031024	10090_ENSMUSP00000121108	1	0.9995674	1
10090_ENSMUSP00000125691	10090_ENSMUSP00000129834	1	0.5817521	1
10090_ENSMUSP00000027193	10090_ENSMUSP00000085523	1	0.99989283	1
10090_ENSMUSP00000138911	10090_ENSMUSP00000096193	1	0.99786633	1
10090_ENSMUSP00000006046	10090_ENSMUSP00000036320	1	0.36602813	0
10090_ENSMUSP00000009699	10090_ENSMUSP00000123077	1	0.64128107	1
10090_ENSMUSP00000117361	10090_ENSMUSP00000120528	1	0.9708508	1
10090_ENSMUSP00000023769	10090_ENSMUSP00000139194	1	0.42370123	0
10090_ENSMUSP00000106425	10090_ENSMUSP00000074190	1	0.9973394	1
10090_ENSMUSP00000014913	10090_ENSMUSP00000040741	1	0.8829999	1
10090_ENSMUSP00000093951	10090_ENSMUSP00000127455	1	0.6203033	1
10090_ENSMUSP00000046476	10090_ENSMUSP00000137472	1	0.4971819	0
10090_ENSMUSP00000020153	10090_ENSMUSP00000078580	1	0.40744793	0
10090_ENSMUSP00000020316	10090_ENSMUSP00000121482	1	0.9263464	1
10090_ENSMUSP00000074160	10090_ENSMUSP00000113405	1	0.2903569	0
10090_ENSMUSP00000034703	10090_ENSMUSP00000047123	1	0.6927801	1
10090_ENSMUSP00000054863	10090_ENSMUSP00000109113	1	0.9082817	1
